"sensor","value","time","id"
"HUMB",37.00,"2020-07-22 10:34:21",843913
"TCB",28.30,"2020-07-22 10:34:21",843915
"HUMB",38.00,"2020-07-22 10:49:22",843939
"TCB",26.10,"2020-07-22 10:49:22",843941
"HUMB",40.00,"2020-07-22 09:34:21",843818
"TCB",26.10,"2020-07-22 09:34:21",843820
"HUMB",62.00,"2020-07-23 09:04:22",846280
"TCB",20.80,"2020-07-23 09:04:22",846282
"HUMB",61.00,"2020-07-23 09:19:22",846306
"TCB",20.80,"2020-07-23 09:19:22",846308
"HUMB",64.00,"2020-07-23 09:34:22",846332
"TCB",20.70,"2020-07-23 09:34:22",846334
"HUMB",51.00,"2020-07-23 09:49:21",846358
"TCB",23.80,"2020-07-23 09:49:21",846360
"HUMB",43.00,"2020-07-24 09:49:22",848692
"HUMB",45.00,"2020-07-23 10:04:21",846384
"TCB",25.70,"2020-07-23 10:04:21",846386
"HUMB",46.00,"2020-07-23 10:19:22",846410
"TCB",25.50,"2020-07-23 10:19:22",846412
"HUMB",42.00,"2020-07-23 10:34:22",846436
"TCB",27.30,"2020-07-23 10:34:22",846438
"HUMB",47.00,"2020-07-23 10:49:21",846462
"TCB",25.90,"2020-07-23 10:49:21",846464
"HUMB",54.00,"2020-07-24 09:04:22",848614
"TCB",25.40,"2020-07-24 09:04:22",848616
"TCB",28.70,"2020-07-24 09:49:22",848694
"HUMB",51.00,"2020-07-24 09:19:21",848640
"TCB",26.10,"2020-07-24 09:19:21",848642
"HUMB",44.00,"2020-07-24 10:04:21",848718
"HUMB",44.00,"2020-07-24 09:34:21",848666
"TCB",28.40,"2020-07-24 09:34:21",848668
"TCB",29.30,"2020-07-24 10:04:21",848720
"HUMB",44.00,"2020-07-24 10:34:22",848752
"TCB",29.30,"2020-07-24 10:34:22",848754
"HUMB",41.00,"2020-07-24 10:49:22",848769
"TCB",29.30,"2020-07-24 10:49:22",848771
"HUMB",51.00,"2020-07-25 09:04:22",851165
"TCB",26.70,"2020-07-25 09:04:22",851167
"HUMB",48.00,"2020-07-25 10:04:21",851260
"TCB",29.10,"2020-07-25 10:04:21",851262
"HUMB",50.00,"2020-07-25 09:19:21",851191
"HUMB",50.00,"2020-07-25 10:19:22",851286
"TCB",27.70,"2020-07-25 10:19:22",851288
"TCB",27.70,"2020-07-25 09:19:21",851193
"HUMB",48.00,"2020-07-25 09:34:21",851217
"HUMB",43.00,"2020-07-25 10:34:21",851321
"TCB",29.80,"2020-07-25 10:34:21",851323
"HUMB",45.00,"2020-07-25 10:49:22",851347
"TCB",29.20,"2020-07-25 10:49:22",851349
"TCB",28.60,"2020-07-25 09:34:21",851219
"HUMB",51.00,"2020-07-25 09:49:22",851234
"TCB",27.30,"2020-07-25 09:49:22",851236
"HUMB",43.00,"2020-07-26 09:49:21",853604
"TCB",30.60,"2020-07-26 09:49:21",853606
"HUMB",44.00,"2020-07-26 10:04:22",853630
"TCB",30.50,"2020-07-26 10:04:22",853632
"HUMB",43.00,"2020-07-26 10:19:21",853656
"HUMB",51.00,"2020-07-26 09:19:21",853552
"TCB",28.70,"2020-07-26 09:19:21",853554
"TCB",30.70,"2020-07-26 10:19:21",853658
"HUMB",42.00,"2020-07-26 10:34:22",853682
"HUMB",45.00,"2020-07-26 09:34:22",853578
"TCB",29.90,"2020-07-26 09:34:22",853580
"TCB",29.40,"2020-07-26 10:34:22",853684
"HUMB",39.00,"2020-07-26 10:49:21",853708
"TCB",31.20,"2020-07-26 10:49:21",853710
"HUMB",59.00,"2020-07-27 09:04:21",856427
"TCB",26.10,"2020-07-27 09:04:21",856429
"HUMB",50.00,"2020-07-27 09:34:22",856470
"HUMB",50.00,"2020-07-27 09:49:21",856496
"TCB",28.90,"2020-07-27 09:49:21",856498
"TCB",29.10,"2020-07-27 09:34:22",856472
"HUMB",45.00,"2020-07-27 10:04:21",856522
"TCB",29.70,"2020-07-27 10:04:21",856524
"HUMB",45.00,"2020-07-28 10:49:22",859087
"HUMB",41.00,"2020-07-27 10:19:22",856548
"TCB",30.20,"2020-07-27 10:19:22",856550
"HUMB",47.00,"2020-07-27 10:34:21",856574
"TCB",29.60,"2020-07-27 10:34:21",856576
"HUMB",42.00,"2020-07-27 10:49:22",856600
"TCB",29.80,"2020-07-27 10:49:22",856602
"HUMB",54.00,"2020-07-28 09:04:22",858941
"TCB",28.20,"2020-07-28 09:04:22",858943
"HUMB",53.00,"2020-07-28 09:19:21",858958
"TCB",29.20,"2020-07-28 09:19:21",858960
"HUMB",47.00,"2020-07-28 09:34:22",858984
"TCB",31.40,"2020-07-28 09:34:22",858986
"HUMB",46.00,"2020-07-28 09:49:21",859001
"TCB",31.70,"2020-07-28 09:49:21",859003
"HUMB",42.00,"2020-07-28 10:04:22",859027
"TCB",32.50,"2020-07-28 10:04:22",859029
"TCB",32.10,"2020-07-28 10:49:22",859089
"HUMB",40.00,"2020-07-29 10:19:21",861378
"HUMB",40.00,"2020-07-29 09:34:21",861309
"TCB",30.30,"2020-07-29 09:34:21",861311
"HUMB",45.00,"2020-07-29 09:49:22",861335
"TCB",29.10,"2020-07-29 09:49:22",861337
"TCB",30.20,"2020-07-29 10:19:21",861380
"HUMB",41.00,"2020-07-29 10:04:21",861352
"TCB",30.20,"2020-07-29 10:04:21",861354
"HUMB",39.00,"2020-07-29 10:34:21",861404
"TCB",30.30,"2020-07-29 10:34:21",861406
"HUMB",39.00,"2020-07-29 10:49:21",861421
"TCB",30.30,"2020-07-29 10:49:21",861423
"HUMB",31.00,"2020-07-30 10:04:22",863575
"TCB",30.90,"2020-07-30 10:04:22",863577
"HUMB",28.00,"2020-07-30 10:19:21",863584
"TCB",30.60,"2020-07-30 10:19:21",863586
"HUMB",29.00,"2020-07-30 10:34:22",863602
"TCB",29.90,"2020-07-30 10:34:22",863604
"HUMB",31.00,"2020-07-30 10:49:22",863620
"TCB",29.50,"2020-07-30 10:49:22",863622
"HUMB",34.00,"2020-07-31 09:04:22",865285
"HUMB",31.00,"2020-07-31 09:34:22",865321
"TCB",29.60,"2020-07-31 09:34:22",865323
"HUMB",31.00,"2020-07-31 09:49:21",865348
"TCB",28.80,"2020-07-31 09:49:21",865350
"TCB",28.20,"2020-07-31 09:04:22",865287
"HUMB",34.00,"2020-07-31 09:19:21",865303
"HUMB",31.00,"2020-07-31 10:19:22",865375
"TCB",30.90,"2020-07-31 10:19:22",865377
"TCB",28.10,"2020-07-31 09:19:21",865305
"HUMB",29.00,"2020-07-31 10:34:22",865393
"TCB",30.80,"2020-07-31 10:34:22",865395
"HUMB",35.00,"2020-08-01 09:04:22",867085
"HUMB",30.00,"2020-07-31 10:49:22",865402
"TCB",30.20,"2020-07-31 10:49:22",865404
"TCB",26.40,"2020-08-01 09:04:22",867087
"HUMB",38.00,"2020-08-01 09:19:21",867103
"TCB",28.20,"2020-08-01 10:34:22",867186
"TCB",26.40,"2020-08-01 09:19:21",867105
"HUMB",36.00,"2020-08-01 09:34:22",867121
"HUMB",33.00,"2020-08-01 10:49:21",867202
"TCB",27.50,"2020-08-01 10:49:21",867204
"TCB",28.20,"2020-08-01 09:34:22",867123
"HUMB",34.00,"2020-08-01 09:49:21",867139
"TCB",28.90,"2020-08-01 09:49:21",867141
"HUMB",32.00,"2020-08-01 10:19:21",867166
"TCB",28.80,"2020-08-01 10:19:21",867168
"HUMB",34.00,"2020-08-01 10:34:22",867184
"HUMB",50.00,"2020-08-02 09:04:22",868885
"HUMB",40.00,"2020-08-02 10:04:21",868939
"TCB",28.90,"2020-08-02 10:04:21",868941
"HUMB",40.00,"2020-08-02 10:19:22",868957
"TCB",28.90,"2020-08-02 10:19:22",868959
"HUMB",41.00,"2020-08-02 10:34:22",868975
"TCB",28.60,"2020-08-02 10:34:22",868977
"HUMB",40.00,"2020-08-02 10:49:22",868993
"TCB",28.70,"2020-08-02 10:49:22",868995
"TCB",25.50,"2020-08-02 09:04:22",868887
"HUMB",44.00,"2020-08-02 09:34:21",868912
"TCB",27.60,"2020-08-02 09:34:21",868914
"HUMB",44.00,"2020-08-02 09:49:22",868921
"TCB",28.30,"2020-08-02 09:49:22",868923
"HUMB",95.00,"2020-08-03 09:04:22",870559
"TCB",17.60,"2020-08-03 09:04:22",870561
"HUMB",97.00,"2020-08-03 09:19:22",870577
"TCB",17.60,"2020-08-03 09:19:22",870579
"HUMB",100.00,"2020-08-03 09:34:22",870595
"TCB",17.30,"2020-08-03 09:34:22",870597
"HUMB",100.00,"2020-08-03 09:49:21",870613
"HUMB",100.00,"2020-08-03 10:49:21",870676
"TCB",17.10,"2020-08-03 10:49:21",870678
"TCB",17.20,"2020-08-03 09:49:21",870615
"HUMB",100.00,"2020-08-03 10:04:22",870631
"TCB",16.70,"2020-08-03 10:04:22",870633
"HUMB",100.00,"2020-08-03 10:19:22",870649
"TCB",17.30,"2020-08-03 10:19:22",870651
"HUMB",100.00,"2020-08-03 10:34:22",870667
"TCB",17.20,"2020-08-03 10:34:22",870669
"HUMB",100.00,"2020-08-04 09:19:22",872305
"TCB",16.90,"2020-08-04 09:19:22",872307
"HUMB",100.00,"2020-08-04 09:49:22",872332
"HUMB",100.00,"2020-08-04 09:04:22",872287
"TCB",15.90,"2020-08-04 09:04:22",872289
"TCB",16.20,"2020-08-04 09:49:22",872334
"HUMB",100.00,"2020-08-04 10:04:21",872350
"TCB",16.20,"2020-08-04 10:04:21",872352
"HUMB",100.00,"2020-08-04 10:19:22",872368
"TCB",16.40,"2020-08-04 10:19:22",872370
"HUMB",100.00,"2020-08-04 10:34:22",872386
"TCB",16.90,"2020-08-04 10:34:22",872388
"HUMB",53.00,"2020-08-05 10:19:22",874159
"HUMB",57.00,"2020-08-05 09:19:22",874096
"TCB",21.80,"2020-08-05 09:19:22",874098
"HUMB",54.00,"2020-08-05 09:34:22",874114
"TCB",21.60,"2020-08-05 09:34:22",874116
"HUMB",50.00,"2020-08-05 10:04:22",874141
"TCB",22.10,"2020-08-05 10:04:22",874143
"TCB",21.20,"2020-08-05 10:19:22",874161
"HUMB",54.00,"2020-08-05 10:34:22",874177
"TCB",21.30,"2020-08-05 10:34:22",874179
"HUMB",55.00,"2020-08-05 10:49:21",874195
"TCB",21.50,"2020-08-05 10:49:21",874197
"HUMB",58.00,"2020-08-06 09:04:21",875698
"HUMB",61.00,"2020-08-06 09:34:21",875734
"TCB",24.20,"2020-08-06 09:34:21",875736
"HUMB",62.00,"2020-08-06 10:04:21",875761
"TCB",24.30,"2020-08-06 10:04:21",875763
"HUMB",64.00,"2020-08-06 10:19:22",875779
"TCB",23.50,"2020-08-06 10:19:22",875781
"HUMB",63.00,"2020-08-06 10:34:21",875797
"TCB",23.40,"2020-08-06 10:34:21",875799
"HUMB",62.00,"2020-08-06 10:49:22",875815
"TCB",24.60,"2020-08-06 10:49:22",875817
"TCB",25.50,"2020-08-06 09:04:21",875700
"HUMB",61.00,"2020-08-06 09:19:22",875716
"TCB",24.40,"2020-08-06 09:19:22",875718
"TCB",32.10,"2020-08-07 10:49:22",877743
"HUMB",58.00,"2020-08-07 09:04:22",877633
"TCB",28.20,"2020-08-07 09:04:22",877635
"HUMB",58.00,"2020-08-07 09:19:22",877651
"TCB",29.20,"2020-08-07 09:19:22",877653
"HUMB",49.00,"2020-08-07 09:49:22",877678
"TCB",31.90,"2020-08-07 09:49:22",877680
"HUMB",49.00,"2020-08-07 10:19:21",877705
"TCB",31.40,"2020-08-07 10:19:21",877707
"HUMB",48.00,"2020-08-07 10:34:22",877723
"TCB",32.50,"2020-08-07 10:34:22",877725
"HUMB",41.00,"2020-08-07 10:49:22",877741
"HUMB",43.00,"2020-08-08 09:19:22",879286
"TCB",30.80,"2020-08-08 09:19:22",879288
"HUMB",42.00,"2020-08-08 09:34:22",879304
"TCB",30.90,"2020-08-08 09:34:22",879306
"HUMB",38.00,"2020-08-08 09:49:22",879322
"TCB",31.90,"2020-08-08 09:49:22",879324
"HUMB",40.00,"2020-08-08 10:04:21",879340
"TCB",30.30,"2020-08-08 10:04:21",879342
"HUMB",37.00,"2020-08-08 10:19:22",879349
"TCB",31.80,"2020-08-08 10:19:22",879351
"HUMB",37.00,"2020-08-08 10:49:22",879376
"TCB",32.30,"2020-08-08 10:49:22",879378
"HUMB",38.00,"2020-08-08 10:34:22",879358
"TCB",31.60,"2020-08-08 10:34:22",879360
"HUMB",40.00,"2020-08-09 10:34:22",880996
"HUMB",51.00,"2020-08-09 09:04:21",880888
"TCB",30.70,"2020-08-09 09:04:21",880890
"TCB",31.50,"2020-08-09 10:34:22",880998
"HUMB",41.00,"2020-08-09 10:49:21",881014
"HUMB",49.00,"2020-08-09 09:19:22",880906
"TCB",31.30,"2020-08-09 09:19:22",880908
"HUMB",41.00,"2020-08-09 09:34:22",880924
"TCB",32.20,"2020-08-09 09:34:22",880926
"TCB",31.80,"2020-08-09 10:49:21",881016
"HUMB",48.00,"2020-08-10 09:19:22",882607
"HUMB",39.00,"2020-08-09 09:49:22",880942
"TCB",33.30,"2020-08-09 09:49:22",880944
"HUMB",39.00,"2020-08-09 10:04:21",880960
"TCB",32.50,"2020-08-09 10:04:21",880962
"HUMB",40.00,"2020-08-09 10:19:22",880978
"TCB",33.60,"2020-08-09 10:19:22",880980
"HUMB",49.00,"2020-08-10 09:04:22",882589
"TCB",30.10,"2020-08-10 09:04:22",882591
"TCB",30.70,"2020-08-10 09:19:22",882609
"HUMB",45.00,"2020-08-10 09:34:22",882625
"TCB",30.90,"2020-08-10 09:34:22",882627
"HUMB",42.00,"2020-08-10 09:49:21",882643
"TCB",32.30,"2020-08-10 09:49:21",882645
"HUMB",41.00,"2020-08-10 10:19:21",882670
"TCB",31.90,"2020-08-10 10:19:21",882672
"HUMB",37.00,"2020-08-10 10:34:22",882688
"TCB",33.90,"2020-08-10 10:34:22",882690
"HUMB",39.00,"2020-08-10 10:49:22",882706
"TCB",31.90,"2020-08-10 10:49:22",882708
"HUMB",49.00,"2020-08-11 09:04:22",884281
"TCB",29.80,"2020-08-11 09:04:22",884283
"HUMB",45.00,"2020-08-11 09:19:22",884299
"TCB",30.40,"2020-08-11 09:19:22",884301
"HUMB",43.00,"2020-08-11 09:34:22",884317
"HUMB",43.00,"2020-08-11 10:04:22",884353
"TCB",30.80,"2020-08-11 10:04:22",884355
"TCB",31.50,"2020-08-11 09:34:22",884319
"HUMB",47.00,"2020-08-11 09:49:21",884335
"HUMB",39.00,"2020-08-11 10:19:22",884371
"TCB",31.70,"2020-08-11 10:19:22",884373
"HUMB",43.00,"2020-08-11 10:34:22",884389
"TCB",28.40,"2020-08-11 09:49:21",884337
"TCB",31.50,"2020-08-11 10:34:22",884391
"HUMB",35.00,"2020-08-12 10:19:22",885973
"HUMB",50.00,"2020-08-12 09:04:22",885892
"TCB",29.30,"2020-08-12 09:04:22",885894
"HUMB",46.00,"2020-08-12 09:19:22",885910
"TCB",29.40,"2020-08-12 09:19:22",885912
"HUMB",46.00,"2020-08-12 09:34:22",885928
"TCB",31.10,"2020-08-12 09:34:22",885930
"HUMB",42.00,"2020-08-12 09:49:21",885946
"TCB",30.70,"2020-08-12 09:49:21",885948
"HUMB",40.00,"2020-08-12 10:04:22",885955
"TCB",31.70,"2020-08-12 10:04:22",885957
"TCB",32.20,"2020-08-12 10:19:22",885975
"HUMB",35.00,"2020-08-12 10:34:22",885982
"TCB",32.90,"2020-08-12 10:34:22",885984
"HUMB",36.00,"2020-08-12 10:49:21",886000
"TCB",31.60,"2020-08-12 10:49:21",886002
"HUMB",50.00,"2020-08-13 09:04:22",887521
"HUMB",46.00,"2020-08-13 09:19:21",887530
"TCB",29.40,"2020-08-13 09:19:21",887532
"HUMB",46.00,"2020-08-13 09:34:22",887548
"TCB",29.60,"2020-08-13 09:34:22",887550
"HUMB",46.00,"2020-08-13 09:49:22",887566
"TCB",30.70,"2020-08-13 09:49:22",887568
"HUMB",46.00,"2020-08-13 10:04:22",887575
"TCB",31.40,"2020-08-13 10:04:22",887577
"HUMB",44.00,"2020-08-13 10:19:22",887584
"TCB",31.40,"2020-08-13 10:19:22",887586
"TCB",28.20,"2020-08-13 09:04:22",887523
"HUMB",54.00,"2020-08-14 09:19:22",889159
"HUMB",46.00,"2020-08-13 10:34:22",887602
"TCB",31.20,"2020-08-13 10:34:22",887604
"HUMB",44.00,"2020-08-13 10:49:21",887620
"TCB",31.20,"2020-08-13 10:49:21",887622
"TCB",29.80,"2020-08-14 09:19:22",889161
"HUMB",54.00,"2020-08-14 09:34:22",889177
"HUMB",58.00,"2020-08-14 09:04:22",889141
"TCB",28.50,"2020-08-14 09:04:22",889143
"TCB",29.50,"2020-08-14 09:34:22",889179
"HUMB",49.00,"2020-08-14 09:49:22",889195
"TCB",30.80,"2020-08-14 09:49:22",889197
"HUMB",48.00,"2020-08-14 10:04:22",889213
"TCB",31.50,"2020-08-14 10:04:22",889215
"HUMB",50.00,"2020-08-14 10:19:22",889231
"TCB",31.30,"2020-08-14 10:19:22",889233
"HUMB",49.00,"2020-08-14 10:34:22",889249
"TCB",30.90,"2020-08-14 10:34:22",889251
"HUMB",48.00,"2020-08-14 10:49:21",889267
"TCB",30.70,"2020-08-14 10:49:21",889269
"HUMB",100.00,"2020-08-15 09:04:21",903526
"HUMB",100.00,"2020-08-15 10:19:22",903638
"TCB",22.20,"2020-08-15 10:19:22",903640
"TCB",19.60,"2020-08-15 09:04:21",903528
"HUMB",100.00,"2020-08-15 09:19:22",903552
"HUMB",100.00,"2020-08-15 10:34:22",903664
"TCB",23.20,"2020-08-15 10:34:22",903666
"TCB",20.20,"2020-08-15 09:19:22",903554
"HUMB",77.00,"2020-08-15 10:49:22",903690
"TCB",24.80,"2020-08-15 10:49:22",903692
"HUMB",100.00,"2020-08-15 09:34:22",903578
"TCB",20.70,"2020-08-15 09:34:22",903580
"HUMB",100.00,"2020-08-15 09:49:22",903595
"TCB",20.50,"2020-08-15 09:49:22",903597
"HUMB",100.00,"2020-08-15 10:04:21",903621
"TCB",20.90,"2020-08-15 10:04:21",903623
"HUMB",48.00,"2020-08-16 09:04:22",905932
"TCB",25.50,"2020-08-16 09:04:22",905934
"HUMB",46.00,"2020-08-16 09:19:22",905958
"TCB",26.70,"2020-08-16 09:19:22",905960
"HUMB",48.00,"2020-08-16 09:34:22",905984
"HUMB",47.00,"2020-08-16 09:49:22",906010
"TCB",27.20,"2020-08-16 09:49:22",906012
"TCB",25.90,"2020-08-16 09:34:22",905986
"HUMB",47.00,"2020-08-16 10:04:22",906036
"HUMB",62.00,"2020-08-17 09:04:21",908386
"TCB",26.90,"2020-08-16 10:04:22",906038
"HUMB",47.00,"2020-08-16 10:19:22",906062
"TCB",27.60,"2020-08-16 10:19:22",906064
"HUMB",47.00,"2020-08-16 10:34:22",906088
"TCB",27.40,"2020-08-16 10:34:22",906090
"HUMB",49.00,"2020-08-16 10:49:22",906114
"TCB",26.60,"2020-08-16 10:49:22",906116
"HUMB",58.00,"2020-08-17 09:49:22",908464
"TCB",26.80,"2020-08-17 09:49:22",908466
"HUMB",61.00,"2020-08-17 10:04:22",908490
"TCB",25.90,"2020-08-17 10:04:22",908492
"HUMB",63.00,"2020-08-17 10:34:22",908533
"TCB",26.30,"2020-08-17 10:34:22",908535
"HUMB",59.00,"2020-08-17 10:49:22",908559
"TCB",27.40,"2020-08-17 10:49:22",908561
"TCB",25.30,"2020-08-17 09:04:21",908388
"HUMB",57.00,"2020-08-17 09:19:22",908412
"TCB",26.80,"2020-08-17 09:19:22",908414
"HUMB",61.00,"2020-08-17 09:34:22",908438
"TCB",26.30,"2020-08-17 09:34:22",908440
"HUMB",75.00,"2020-08-18 09:34:22",910808
"TCB",21.90,"2020-08-18 09:34:22",910810
"HUMB",78.00,"2020-08-18 09:49:22",910834
"TCB",21.30,"2020-08-18 09:49:22",910836
"HUMB",73.00,"2020-08-18 10:19:21",910886
"HUMB",73.00,"2020-08-18 10:04:22",910860
"TCB",22.60,"2020-08-18 10:04:22",910862
"TCB",22.50,"2020-08-18 10:19:21",910888
"HUMB",71.00,"2020-08-18 10:34:22",910912
"TCB",23.40,"2020-08-18 10:34:22",910914
"HUMB",68.00,"2020-08-18 10:49:22",910938
"TCB",24.10,"2020-08-18 10:49:22",910940
"HUMB",100.00,"2020-08-19 09:04:22",913126
"TCB",18.70,"2020-08-19 09:04:22",913128
"HUMB",100.00,"2020-08-19 09:19:22",913152
"TCB",19.10,"2020-08-19 09:19:22",913154
"HUMB",100.00,"2020-08-19 09:49:21",913195
"TCB",19.10,"2020-08-19 09:49:21",913197
"HUMB",60.00,"2020-08-20 10:34:22",915634
"HUMB",100.00,"2020-08-19 10:19:21",913238
"TCB",19.20,"2020-08-19 10:19:21",913240
"HUMB",100.00,"2020-08-19 10:34:22",913255
"TCB",20.30,"2020-08-19 10:34:22",913257
"TCB",26.60,"2020-08-20 10:34:22",915636
"HUMB",57.00,"2020-08-20 10:49:22",915660
"HUMB",67.00,"2020-08-20 09:19:22",915522
"TCB",24.20,"2020-08-20 09:19:22",915524
"HUMB",72.00,"2020-08-20 09:34:22",915548
"TCB",23.60,"2020-08-20 09:34:22",915550
"TCB",26.30,"2020-08-20 10:49:22",915662
"HUMB",54.00,"2020-08-21 09:19:22",917841
"HUMB",63.00,"2020-08-20 10:04:22",915591
"TCB",25.40,"2020-08-20 10:04:22",915593
"HUMB",62.00,"2020-08-20 10:19:22",915617
"TCB",26.20,"2020-08-20 10:19:22",915619
"TCB",27.30,"2020-08-21 09:19:22",917843
"HUMB",58.00,"2020-08-21 09:34:22",917867
"HUMB",54.00,"2020-08-21 09:04:22",917815
"TCB",26.60,"2020-08-21 09:04:22",917817
"TCB",27.20,"2020-08-21 09:34:22",917869
"HUMB",52.00,"2020-08-21 09:49:22",917893
"TCB",28.20,"2020-08-21 09:49:22",917895
"HUMB",51.00,"2020-08-21 10:04:22",917919
"HUMB",47.00,"2020-08-21 10:49:22",917988
"TCB",29.70,"2020-08-21 10:49:22",917990
"TCB",28.80,"2020-08-21 10:04:22",917921
"HUMB",49.00,"2020-08-21 10:19:22",917945
"TCB",28.90,"2020-08-21 10:19:22",917947
"HUMB",48.00,"2020-08-21 10:34:22",917962
"TCB",29.50,"2020-08-21 10:34:22",917964
"HUMB",50.00,"2020-08-22 10:49:22",920016
"HUMB",58.00,"2020-08-22 09:04:22",919899
"TCB",27.70,"2020-08-22 09:04:22",919901
"HUMB",57.00,"2020-08-22 09:19:22",919917
"TCB",28.10,"2020-08-22 09:19:22",919919
"HUMB",55.00,"2020-08-22 09:34:22",919926
"TCB",28.50,"2020-08-22 09:34:22",919928
"HUMB",54.00,"2020-08-22 09:49:21",919944
"TCB",29.60,"2020-08-22 09:49:21",919946
"HUMB",53.00,"2020-08-22 10:04:22",919962
"TCB",30.20,"2020-08-22 10:04:22",919964
"HUMB",52.00,"2020-08-22 10:19:22",919980
"TCB",30.30,"2020-08-22 10:19:22",919982
"HUMB",49.00,"2020-08-22 10:34:22",919998
"TCB",30.80,"2020-08-22 10:34:22",920000
"TCB",30.80,"2020-08-22 10:49:22",920018
"HUMB",49.00,"2020-08-23 10:34:22",921510
"TCB",28.40,"2020-08-23 10:34:22",921512
"HUMB",50.00,"2020-08-23 10:49:22",921528
"TCB",25.90,"2020-08-23 10:49:22",921530
"HUMB",41.00,"2020-08-24 09:49:22",923124
"HUMB",62.00,"2020-08-23 09:04:21",921447
"TCB",24.60,"2020-08-23 09:04:21",921449
"HUMB",63.00,"2020-08-23 09:19:22",921456
"TCB",24.10,"2020-08-23 09:19:22",921458
"HUMB",52.00,"2020-08-23 09:49:22",921474
"TCB",26.90,"2020-08-23 09:49:22",921476
"HUMB",53.00,"2020-08-23 10:04:22",921483
"TCB",26.70,"2020-08-23 10:04:22",921485
"TCB",25.40,"2020-08-24 09:49:22",923126
"HUMB",45.00,"2020-08-24 10:04:22",923142
"HUMB",45.00,"2020-08-24 09:19:22",923088
"TCB",24.30,"2020-08-24 09:19:22",923090
"HUMB",46.00,"2020-08-24 09:34:22",923106
"TCB",24.60,"2020-08-24 09:34:22",923108
"TCB",24.80,"2020-08-24 10:04:22",923144
"HUMB",48.00,"2020-08-24 10:19:22",923160
"TCB",25.60,"2020-08-24 10:19:22",923162
"HUMB",43.00,"2020-08-24 10:34:22",923178
"TCB",26.20,"2020-08-24 10:34:22",923180
"HUMB",40.00,"2020-08-24 10:49:21",923196
"TCB",26.60,"2020-08-24 10:49:21",923198
"HUMB",49.00,"2020-08-25 09:04:22",924735
"TCB",23.40,"2020-08-25 09:04:22",924737
"HUMB",49.00,"2020-08-26 09:04:22",926292
"HUMB",47.00,"2020-08-25 09:19:22",924744
"TCB",23.60,"2020-08-25 09:19:22",924746
"HUMB",50.00,"2020-08-25 09:34:22",924762
"TCB",23.70,"2020-08-25 09:34:22",924764
"HUMB",43.00,"2020-08-25 09:49:22",924780
"TCB",25.10,"2020-08-25 09:49:22",924782
"HUMB",40.00,"2020-08-25 10:04:22",924789
"TCB",25.40,"2020-08-25 10:04:22",924791
"HUMB",42.00,"2020-08-25 10:19:22",924807
"TCB",24.10,"2020-08-25 10:19:22",924809
"HUMB",44.00,"2020-08-25 10:34:22",924825
"TCB",24.10,"2020-08-25 10:34:22",924827
"HUMB",41.00,"2020-08-25 10:49:22",924834
"TCB",23.70,"2020-08-25 10:49:22",924836
"TCB",24.60,"2020-08-26 09:04:22",926294
"HUMB",48.00,"2020-08-26 09:19:22",926301
"TCB",25.40,"2020-08-26 09:19:22",926303
"HUMB",46.00,"2020-08-26 09:34:22",926319
"HUMB",39.00,"2020-08-26 10:19:21",926373
"TCB",29.60,"2020-08-26 10:19:21",926375
"HUMB",41.00,"2020-08-26 10:34:22",926391
"TCB",28.50,"2020-08-26 10:34:22",926393
"TCB",26.70,"2020-08-26 09:34:22",926321
"HUMB",42.00,"2020-08-26 09:49:22",926337
"HUMB",38.00,"2020-08-26 10:49:22",926418
"TCB",28.50,"2020-08-26 10:49:22",926420
"TCB",27.60,"2020-08-26 09:49:22",926339
"HUMB",39.00,"2020-08-26 10:04:22",926355
"TCB",28.90,"2020-08-26 10:04:22",926357
"HUMB",50.00,"2020-08-27 09:04:22",927948
"TCB",21.70,"2020-08-27 09:04:22",927950
"HUMB",49.00,"2020-08-28 09:04:22",929568
"HUMB",49.00,"2020-08-27 09:19:22",927966
"TCB",21.50,"2020-08-27 09:19:22",927968
"HUMB",49.00,"2020-08-27 09:34:22",927984
"TCB",21.60,"2020-08-27 09:34:22",927986
"HUMB",50.00,"2020-08-27 09:49:22",928002
"TCB",22.20,"2020-08-27 09:49:22",928004
"HUMB",48.00,"2020-08-27 10:19:22",928029
"TCB",22.20,"2020-08-27 10:19:22",928031
"HUMB",46.00,"2020-08-27 10:34:22",928047
"TCB",22.90,"2020-08-27 10:34:22",928049
"HUMB",45.00,"2020-08-27 10:49:22",928065
"TCB",24.50,"2020-08-27 10:49:22",928067
"HUMB",48.00,"2020-08-28 09:19:22",929586
"TCB",22.80,"2020-08-28 09:19:22",929588
"HUMB",47.00,"2020-08-28 09:34:22",929604
"TCB",23.60,"2020-08-28 09:34:22",929606
"HUMB",41.00,"2020-08-28 10:04:22",929631
"TCB",25.70,"2020-08-28 10:04:22",929633
"HUMB",40.00,"2020-08-28 10:19:22",929649
"TCB",26.10,"2020-08-28 10:19:22",929651
"HUMB",42.00,"2020-08-28 10:34:22",929667
"TCB",25.90,"2020-08-28 10:34:22",929669
"HUMB",41.00,"2020-08-28 10:49:22",929685
"TCB",26.30,"2020-08-28 10:49:22",929687
"TCB",22.30,"2020-08-28 09:04:22",929570
"HUMB",100.00,"2020-08-29 09:34:22",931215
"TCB",18.20,"2020-08-29 09:34:22",931217
"HUMB",100.00,"2020-08-29 09:49:22",931233
